x,y,z
-0.24204947,0.06713781,0
-0.024734983,-0.021201413,0.15789473
-0.36042404,0.18374558,0
0.008833922,-0.2385159,0
0.08127209,0.24028268,0.2
-0.17667845,-0.14840989,0
0.038869258,-0.26501766,0
0.003533569,0.04770318,0
-0.1466431,0.014134276,0.2
0.28975266,0.05123675,0.2
0.007067138,0.17491166,0.15789473
-0.33215547,0.2632509,0.094736844
0.06890459,0.23674911,0.2
0.06713781,0.2632509,0.18947369
-0.20848057,-0.028268551,0
-0.25971732,0.15724382,0.094736844
0.2844523,0.24204947,0.2
-0.06537102,-0.24734983,0
0.34805652,-0.06360424,0.1368421
0.33568904,-0.113074206,0.2
0.3392226,-0.049469966,0.2
0.18197879,0.41342756,0.05263158
0.01590106,-0.16784452,0.2
0.22084805,0.31448764,0.15789473
-0.10424028,-0.33745584,0.14736842
-0.008833922,-0.10070671,0.2
-0.30212015,0.11837456,0.2
0.31095406,0.1024735,0.2
0.06713781,0.2632509,0.2
0.056537103,-0.1466431,0
0.03533569,-0.077738516,0
-0.08127209,0.058303885,0
-0.030035336,0.030035336,0
-0.008833922,-0.012367492,0
0.23144877,0.2632509,0.16842106
-0.11130742,0.077738516,0.05263158
-0.14310955,0.001766785,0
-0.005300353,-0.1943463,0.2
0.08657244,0.061837457,0.2
-0.053003535,-0.3303887,0
0.01590106,-0.20141342,0
0.040636044,-0.24381626,0.15789473
-0.017667845,0.03180212,0.2
-0.09893993,-0.31448764,0
-0.29681978,0.10777385,0
0.2385159,0.41342756,0.12631579
-0.12014134,-0.18551236,0.2
0.03180212,0.08127209,0
0.03533569,0.088339224,0.2
0.25441697,-0.09187279,0.010526316
0.30212015,0.10070671,0.2
-0.022968197,-0.20671378,0
0.30388692,0.03533569,0
0.37985864,-0.2385159,0.17894737
0.014134276,-0.27738515,0
-0.09187279,-0.17137809,0.05263158
0.21908127,0.16254418,0.2
0.23321554,0.028268551,0
-0.17844523,0.017667845,0.2
0.014134276,0.09187279,0
0.24381626,0.040636044,0
0.058303885,0.14310955,0
0.22438163,0.072438166,0
0.3833922,-0.2862191,0.2
-0.021201413,-0.3091873,0.2
-0.074204944,0.040636044,0.2
0.295053,-0.019434629,0.2
-0.021201413,-0.13250883,0.2
0.1696113,0.409894,0
0.3180212,-0.1590106,0
0.39399293,-0.31978798,0.14736842
-0.005300353,0.017667845,0
0.012367492,0.19964664,0.14736842
-0.15547703,-0.088339224,0
0.24911661,0.39045936,0.2
0.23498233,0.012367492,0.042105265
-0.13957597,-0.24381626,0
-0.24204947,-0.06360424,0
0.25441697,0.4116608,0.2
0.022968197,0.21201414,0.2
-0.18551236,-0.15194346,0.2
-0.007067138,-0.29858658,0.2
-0.13957597,0.019434629,0
0.19611308,0.40636042,0
-0.17844523,-0.11130742,0.2
0.31095406,0.077738516,0
0.077738516,-0.012367492,0.06315789
0.30388692,-0.18727915,0
0.03180212,0.014134276,0.2
-0.20848057,-0.037102472,0.2
0.25265017,-0.08303887,0.17894737
0.26855123,-0.1696113,0.2
0.30212015,0.20318021,0.05263158
-0.16784452,0.077738516,0
-0.044169612,-0.2385159,0
0.21378092,0.31448764,0.042105265
0.014134276,0.21378092,0.031578947
0.001766785,0.113074206,0
0.09010601,0.22261484,0
-0.24381626,0.012367492,0
-0.04770318,-0.21731448,0.2
-0.15017667,-0.11484099,0
0.3303887,-0.08657244,0
0.038869258,-0.25795054,0.16842106
0.26855123,0.2385159,0
-0.2508834,-0.049469966,0.16842106
0.044169612,-0.22261484,0.17894737
0.2862191,-0.19081272,0.2
0.014134276,0.21731448,0.05263158
0.3515901,-0.32685512,0.2
0.1696113,0.41342756,0
0.01590106,-0.2932862,0.2
-0.11130742,-0.1696113,0
-0.2844523,0.10600707,0.2
0.026501767,0.037102472,0.2
0.08480565,0.14310955,0
0.019434629,-0.28268552,0.2
-0.16784452,-0.113074206,0.2
-0.29681978,0.17137809,0
-0.017667845,-0.22614841,0.2
0.3745583,-0.2155477,0.1368421
-0.18374558,-0.109540634,0.2
-0.10777385,-0.010600707,0.08421053
0.23321554,0.113074206,0
0.295053,0.2155477,0
-0.001766785,-0.1696113,0
0.04770318,-0.08303887,0.2
0.17137809,0.37809187,0.010526316
0.23144877,0.033568904,0.021052632
-0.109540634,-0.30388692,0.2
-0.2155477,-0.053003535,0
0.053003535,0.072438166,0.2
-0.2155477,0.012367492,0
0.058303885,0.23144877,0
0.34275618,-0.030035336,0.08421053
0.29681978,0.2279152,0.18947369
0.2862191,-0.010600707,0
-0.10424028,0.074204944,0
0.31095406,0.14487633,0.2
-0.3162544,0.24028268,0.2
0.2720848,0.36749116,0.010526316
-0.03180212,-0.093639575,0.2
-0.32332155,0.14487633,0
-0.3533569,0.18727915,0.2
0.06713781,0.074204944,0.2
-0.03533569,-0.27031803,0
-0.061837457,0.014134276,0.2
0.35865724,-0.16607773,0
0.3515901,-0.23674911,0.2
0.049469966,-0.054770317,0.2
0.05123675,-0.021201413,0
-0.1943463,-0.0795053,0
0.32685512,-0.13780919,0.2
-0.17844523,-0.18727915,0
0.28798586,-0.15724382,0.2
0.05123675,-0.17844523,0.17894737
0.010600707,0.19257951,0.031578947
-0.32155478,0.09540636,0.2
0.26678446,-0.16254418,0.07368421
-0.007067138,0.08127209,0.08421053
-0.12190813,0.010600707,0
0.24028268,-0.017667845,0.094736844
-0.39929327,0.24028268,0
0.34275618,-0.2279152,0.2
-0.2385159,-0.049469966,0
0.001766785,-0.27738515,0
-0.0795053,0.014134276,0.2
0.26855123,-0.17491166,0.06315789
0.09187279,0.24911661,0
-0.20318021,-0.045936394,0
-0.21731448,0.077738516,0.031578947
0.037102472,-0.12720849,0
-0.033568904,0.045936394,0
0.22438163,0.20848057,0
0.29151943,-0.24204947,0
0.28798586,0.15017667,0
0.29151943,-0.28975266,0.2
0.028268551,0.18374558,0.2
0.29151943,-0.23674911,0.2
-0.005300353,0.088339224,0.094736844
0.29858658,-0.3392226,0.042105265
0.25971732,0.15194346,0
0.32685512,-0.2738516,0.2
-0.14134276,-0.07067138,0.18947369
0.35865724,-0.31448764,0.2
0.3091873,-0.2738516,0
-0.24381626,-0.008833922,0
-0.18904594,-0.007067138,0
0.049469966,-0.13074204,0.2
0.31272084,0.053003535,0
-0.22261484,0.012367492,0
0.2720848,0.2632509,0.15789473
-0.28975266,0.18197879,0.2
-0.005300353,-0.14134276,0.2
0.20318021,0.34628975,0
-0.35865724,0.1696113,0.2
-0.11837456,-0.13074204,0.2
-0.14487633,-0.18197879,0
-0.16431095,-0.056537103,0.2
0.022968197,0.022968197,0
-0.028268551,-0.23498233,0.2
-0.09717315,-0.2614841,0
-0.07067138,-0.21201414,0.021052632
0.295053,-0.32685512,0.2
0.29151943,-0.18727915,0.2
0.3533569,-0.29858658,0
0.061837457,-0.11837456,0.16842106
0.28975266,-0.22968198,0
0.30212015,-0.18021202,0.2
0.20318021,0.40282685,0
0.22614841,0.31448764,0.11578947
0.29858658,0.054770317,0.2
-0.26501766,0.08303887,0
0.19611308,0.37279153,0
-0.16254418,0.01590106,0
-0.028268551,-0.1360424,0.2
0.27738515,0.22968198,0.2
-0.001766785,-0.28798586,0
-0.026501767,-0.09010601,0.2
0.05123675,-0.11130742,0
0.030035336,-0.31272084,0.010526316
0.010600707,-0.33215547,0.2
-0.2738516,0.16077739,0.2
0.10600707,0.18904594,0.2
-0.06360424,-0.2279152,0.18947369
-0.34275618,0.12897527,0.031578947
0.34805652,-0.22438163,0
0.07067138,0.001766785,0
0.033568904,-0.2932862,0.1368421
-0.022968197,-0.19787987,0.2
-0.18197879,0.061837457,0
-0.21378092,-0.008833922,0.2
-0.25618374,0.08657244,0
0.31978798,0.09893993,0.10526316
0.040636044,-0.113074206,0.2
-0.30212015,0.24028268,0.2
-0.33745584,0.22614841,0
0.35865724,-0.22968198,0.2
0.29858658,-0.10600707,0.2
0.074204944,-0.037102472,0.08421053
-0.36042404,0.2279152,0.2
0.0795053,0.24028268,0.2
0.10070671,0.25265017,0
0.31272084,-0.14487633,0
-0.29681978,0.18727915,0
0.25618374,0.074204944,0
-0.11484099,0.053003535,0
0.04770318,0,0.2
-0.15371025,-0.09010601,0.2
0.06360424,-0.09893993,0.094736844
-0.39222616,0.2632509,0.07368421
0.25265017,-0.044169612,0.2
-0.15724382,0.077738516,0.05263158
0.044169612,0.20848057,0.2
-0.31272084,0.2632509,0.14736842
-0.1024735,-0.32685512,0.2
0.028268551,0.24204947,0
0.07597173,0.014134276,0
0.32508835,0.008833922,0.2
0.038869258,-0.2632509,0.2
-0.044169612,-0.29151943,0.2
0.20318021,0.39575973,0
-0.33568904,0.2632509,0.14736842
-0.19081272,0.017667845,0.2
0.019434629,0,0
0.007067138,-0.28975266,0
0.03533569,-0.017667845,0
0.056537103,0.06713781,0
0.39045936,-0.33215547,0.2
-0.037102472,-0.11130742,0.14736842
-0.14310955,0.026501767,0.2
-0.26855123,0.15194346,0
0.36572438,-0.18551236,0.2
0.3180212,0.10424028,0.12631579
-0.3763251,0.19611308,0.1368421
-0.204947,-0.072438166,0.2
0.028268551,-0.030035336,0
-0.05123675,-0.3286219,0.2
0.21024735,0.31448764,0.08421053
0.056537103,0.2614841,0
-0.093639575,-0.24911661,0.2
0.34628975,-0.05123675,0.17894737
0.18551236,0.37279153,0
-0.03533569,-0.09010601,0.07368421
-0.056537103,-0.34275618,0.2
0.24911661,0.2632509,0.042105265
-0.32508835,0.09540636,0.031578947
0.31095406,0.12190813,0.2
0.022968197,-0.11837456,0
0.27031803,0.3303887,0
0.28975266,-0.16431095,0.2
0.30035335,-0.010600707,0
0.20141342,0.204947,0.010526316
0.001766785,-0.049469966,0.2
-0.14840989,0.077738516,0.06315789
-0.10424028,-0.14487633,0.031578947
0.28975266,-0.24204947,0.2
0.36042404,-0.13427562,0.10526316
0.2720848,-0.19257951,0.17894737
0.29151943,-0.22438163,0
-0.3621908,0.21024735,0.2
-0.07597173,-0.22968198,0
0.19787987,0.25441697,0.2
0.32155478,-0.24558304,0.2
-0.005300353,0.09187279,0.17894737
0.24028268,0.040636044,0.2
0.003533569,-0.1254417,0
-0.22084805,-0.109540634,0.18947369
-0.08657244,0.040636044,0.2
0.019434629,-0.26501766,0.2
-0.019434629,-0.019434629,0.2
-0.36395758,0.24381626,0
-0.23674911,0.0795053,0
0.295053,-0.10424028,0.2
-0.010600707,0.077738516,0.1368421
0.044169612,0.1254417,0
0.27738515,-0.21024735,0
-0.29858658,0.23321554,0.11578947
0.088339224,0.06007067,0.2
0.3621908,-0.30035335,0
-0.10424028,0.030035336,0
0.07067138,0.204947,0
0.28798586,-0.25971732,0.2
-0.09717315,-0.32155478,0
0.24028268,0.36395758,0.2
-0.0795053,-0.2862191,0.2
0.3975265,-0.33745584,0.021052632
0.3162544,0.08657244,0
-0.2932862,0.054770317,0
0.003533569,-0.026501767,0.2
-0.34452298,0.23498233,0
-0.27738515,0.07067138,0.2
-0.10070671,-0.15371025,0.094736844
-0.074204944,-0.010600707,0.031578947
-0.07067138,-0.34628975,0.16842106
0.2155477,0.41342756,0.15789473
0.08480565,0.2632509,0.042105265
0.11660777,0.23498233,0.17894737
0.2508834,0.14310955,0
-0.22968198,-0.058303885,0
0.06713781,0.040636044,0.2
-0.27031803,0.045936394,0.2
0.030035336,0.20671378,0
0.3074205,0.040636044,0.2
0.003533569,0.1466431,0.021052632
-0.024734983,0.077738516,0.18947369
-0.24204947,-0.038869258,0.2
0.06007067,-0.1024735,0.2
0.28798586,-0.033568904,0.2
0.25795054,0.13074204,0.2
0.27738515,-0.09010601,0
0.33215547,-0.09893993,0.2
-0.204947,0.077738516,0.2
0.17137809,0.3833922,0.12631579
-0.044169612,-0.1590106,0.17894737
0.054770317,0.123674914,0.2
0.23674911,0.1466431,0
0.026501767,-0.08127209,0
0.1024735,0.14134276,0.05263158
0.29681978,0,0.2
0.2614841,-0.088339224,0
0.25618374,0.093639575,0
-0.16784452,-0.045936394,0.2
0.037102472,0.25441697,0.2
0.24558304,-0.038869258,0.08421053
-0.088339224,-0.19964664,0
-0.2279152,0.09010601,0.2
0.30212015,0.1943463,0.08421053
0.037102472,-0.14840989,0.2
0.054770317,0.24734983,0.2
-0.16784452,0.049469966,0.2
0.27561837,0.038869258,0
0,-0.07597173,0
0.093639575,0.204947,0.2
0.28975266,-0.2932862,0.06315789
-0.14310955,0.019434629,0.2
0.25265017,-0.08480565,0.08421053
0.3162544,0.12014134,0.10526316
-0.12190813,0.053003535,0
0.06890459,-0.072438166,0.2
0.23144877,0.037102472,0.2
-0.072438166,-0.27561837,0.2
0.28975266,-0.18021202,0
-0.010600707,-0.31272084,0
0.012367492,-0.25618374,0
0.295053,-0.045936394,0
-0.3162544,0.13957597,0.2
-0.29681978,0.040636044,0.15789473
0.35865724,-0.18551236,0
-0.2508834,0.11484099,0
0.06713781,0.1024735,0
-0.34805652,0.2632509,0.031578947
-0.040636044,-0.34628975,0.06315789
0.012367492,0.0795053,0.2
-0.3286219,0.10070671,0.11578947
-0.028268551,-0.010600707,0.031578947
0.21731448,0.24381626,0
-0.001766785,-0.15194346,0.2
-0.30565372,0.2155477,0.2
0.053003535,-0.056537103,0.2
-0.077738516,-0.24558304,0.2
-0.19611308,-0.13427562,0.2
0.2632509,0.31448764,0.021052632
0.045936394,0.11484099,0
0.2385159,0.18551236,0
0.040636044,0.03533569,0
-0.077738516,0.077738516,0.07368421
0.09893993,0.24204947,0.2
-0.072438166,-0.23674911,0.2
-0.044169612,-0.16254418,0.2
-0.17667845,-0.058303885,0.2
-0.01590106,-0.13074204,0
-0.030035336,-0.07067138,0.2
-0.123674914,0.074204944,0.2
0.11837456,0.24734983,0.10526316
-0.021201413,-0.20671378,0.2
0.30388692,0.06537102,0.2
-0.204947,-0.1360424,0.2
-0.056537103,-0.26678446,0.2
-0.10600707,-0.28975266,0.2
0.008833922,-0.123674914,0
0.30035335,-0.24558304,0.2
0.3180212,-0.2632509,0
-0.028268551,-0.09717315,0.2
-0.077738516,0.04770318,0.2
-0.093639575,0.06007067,0
-0.31272084,0.12720849,0.2
0.022968197,-0.038869258,0.2
-0.026501767,-0.06360424,0.2
-0.11484099,-0.3180212,0.08421053
-0.07067138,-0.25795054,0
0.06890459,-0.072438166,0.14736842
-0.2279152,0.093639575,0.2
-0.05123675,0,0
-0.33745584,0.17844523,0.2
0.012367492,-0.3074205,0.2
-0.03180212,-0.19787987,0
0.074204944,0.1696113,0.2
-0.017667845,-0.30212015,0
0.22438163,0.13250883,0
0.033568904,0.13957597,0
0.295053,-0.27738515,0.2
0.21024735,0.3621908,0.2
-0.017667845,-0.16607773,0.2
-0.35865724,0.24204947,0.2
0.045936394,-0.21024735,0.14736842
-0.123674914,-0.17137809,0.2
0.33568904,-0.007067138,0.2
0.10777385,0.18021202,0
-0.35512367,0.16254418,0
0,-0.34628975,0.12631579
0.2862191,0.17137809,0.2
-0.123674914,-0.10777385,0.12631579
0.008833922,0.18374558,0.10526316
-0.16077739,0.06007067,0.2
-0.27561837,-0.003533569,0.094736844
-0.054770317,-0.30388692,0.2
-0.003533569,-0.15724382,0.2
0.33215547,-0.12897527,0
-0.32685512,0.18904594,0.2
-0.28798586,0.15194346,0
-0.07597173,0.07597173,0
0.21024735,0.2632509,0.17894737
-0.10777385,-0.003533569,0
-0.3763251,0.19611308,0.14736842
0,0.044169612,0.2
-0.3745583,0.25971732,0.2
0.061837457,0.1024735,0.2
-0.33568904,0.1466431,0
0.3392226,-0.27031803,0.2
0.33568904,-0.08657244,0.2
0.3303887,-0.34628975,0
0.07597173,0.08303887,0
-0.045936394,-0.27561837,0
-0.17314488,-0.044169612,0
0.28268552,-0.113074206,0.2
-0.3886926,0.22084805,0.14736842
-0.13780919,-0.0795053,0.094736844
0.33745584,-0.049469966,0
0.08657244,0.2632509,0.031578947
-0.12190813,-0.1466431,0.2
-0.3515901,0.14840989,0.17894737
-0.12720849,-0.005300353,0.2
-0.01590106,0.056537103,0.2
0.012367492,-0.12897527,0
-0.056537103,0.038869258,0
-0.088339224,-0.17844523,0.11578947
0.30212015,-0.33745584,0.2
0.2385159,0.31448764,0.18947369
-0.17491166,-0.20141342,0.042105265
0.31448764,-0.1590106,0.2
-0.007067138,-0.074204944,0
0.21024735,0.3833922,0.2
-0.12014134,-0.3074205,0.2
-0.25795054,-0.01590106,0
-0.22261484,0.05123675,0.2
-0.0795053,0.06713781,0.2
0.33392227,-0.12720849,0.2
0.32685512,-0.06360424,0.2
0.38162544,-0.25265017,0.031578947
0.27561837,-0.093639575,0.2
0.072438166,-0.04770318,0.2
0.038869258,-0.123674914,0
0.25971732,0.2632509,0.031578947
-0.10600707,-0.15371025,0
0,0.12720849,0.08421053
-0.10070671,0.021201413,0.2
0.3409894,-0.21378092,0
-0.21201414,-0.12720849,0.14736842
-0.008833922,-0.30212015,0
-0.003533569,0.10600707,0.15789473
0.053003535,0.16254418,0.2
0.28975266,-0.15017667,0
0.022968197,0.109540634,0
0.005300353,0.058303885,0
-0.11660777,-0.20141342,0
-0.2632509,0.010600707,0.2
0.024734983,-0.001766785,0.2
-0.15724382,-0.09187279,0
0.06890459,0.23144877,0.2
0.24558304,0.35865724,0
0.21201414,0.36572438,0.2
0.16607773,0.40459365,0.2
0.3833922,-0.33568904,0
0.26501766,0.2632509,0.1368421
-0.021201413,0.077738516,0.2
-0.11130742,-0.2720848,0.2
-0.3409894,0.19787987,0
0.29858658,-0.24381626,0
0.3515901,-0.29681978,0.2
-0.16784452,-0.1466431,0.2
-0.2862191,0.20671378,0.2
-0.14487633,-0.06537102,0.042105265
0.007067138,-0.31095406,0
-0.35689047,0.17844523,0.2
0.37279153,-0.29681978,0.2
0.014134276,-0.18727915,0
0.20671378,0.17844523,0
-0.026501767,-0.054770317,0.2
0.19611308,0.39045936,0.2
0.34275618,-0.34452298,0
0.32508835,-0.3303887,0.2
0.36572438,-0.16254418,0.14736842
0.33215547,-0.113074206,0
0.019434629,-0.21731448,0
-0.12720849,-0.2155477,0
-0.19257951,-0.14487633,0
-0.113074206,-0.22438163,0.2
-0.2844523,0.049469966,0
0.2632509,-0.06360424,0
-0.24558304,-0.037102472,0
0.32508835,-0.23674911,0
0.08480565,0.11660777,0.2
0.32685512,-0.19964664,0
0.3286219,-0.26501766,0
-0.05123675,-0.22261484,0
-0.28798586,0.021201413,0.2
0,-0.23498233,0.2
-0.15724382,-0.038869258,0.07368421
-0.005300353,-0.24911661,0
0.014134276,0.06007067,0
0.36925796,-0.18197879,0.12631579
0.2844523,0.2632509,0
0.25265017,0.11130742,0.2
-0.017667845,-0.24911661,0
-0.07067138,0.030035336,0
0.09540636,0.09893993,0.14736842
0.077738516,0.2385159,0.2
0.040636044,-0.003533569,0.2
0.044169612,-0.088339224,0
-0.3091873,0.204947,0
0.35865724,-0.28091872,0.2
0.3162544,0.003533569,0
-0.23321554,0.10600707,0.18947369
0.37809187,-0.29151943,0
0.028268551,-0.3286219,0.2
0.31448764,0.054770317,0.2
0.32155478,-0.033568904,0
0.3303887,-0.34628975,0.05263158
0.25265017,0.007067138,0
0.06890459,-0.017667845,0
-0.16607773,-0.010600707,0.11578947
-0.1696113,-0.13250883,0
0.056537103,0.24734983,0
-0.24558304,-0.061837457,0.06315789
0.25971732,0.2632509,0.05263158
0.3869258,-0.2862191,0.2
0.038869258,0.08657244,0
0.204947,0.31448764,0.010526316
-0.18904594,-0.16077739,0
0.21201414,0.34275618,0.2
-0.044169612,-0.17314488,0.2
-0.35865724,0.19787987,0.2
0.11837456,0.23674911,0.15789473
0.19081272,0.31448764,0.18947369
0.3091873,0.06360424,0
0.056537103,-0.15371025,0
0.04770318,-0.20141342,0.08421053
0.16784452,0.40459365,0.2
0.07597173,0.1254417,0.2
0.21024735,0.37985864,0
-0.19081272,-0.044169612,0
0.31272084,0.08127209,0
-0.033568904,-0.08303887,0.08421053
0.026501767,0.1360424,0.2
0.019434629,-0.27031803,0.2
-0.16607773,-0.024734983,0
-0.010600707,-0.27031803,0
0.28091872,-0.10600707,0.2
0.34805652,-0.109540634,0
0.27031803,-0.18021202,0.094736844
-0.2508834,-0.014134276,0
-0.17491166,0,0
0.056537103,-0.10777385,0.2
0.33392227,-0.2155477,0.2
0.24381626,0.2632509,0.15789473
0.2508834,0.204947,0
0.09893993,0.14310955,0.2
-0.36749116,0.2632509,0
-0.14310955,-0.109540634,0.2
-0.001766785,-0.26678446,0.2
-0.093639575,-0.27561837,0.2
0.32332155,-0.014134276,0
-0.11484099,-0.2279152,0.2
0.39222616,-0.31272084,0.07368421
-0.2279152,0.093639575,0.14736842
-0.01590106,0.077738516,0.15789473
-0.20318021,0.01590106,0
-0.008833922,-0.34628975,0
-0.05123675,-0.010600707,0.08421053
0.001766785,0.11484099,0.2
0.29151943,-0.18904594,0.2
-0.049469966,-0.2279152,0
-0.16607773,-0.045936394,0
0.3180212,0.007067138,0
0.037102472,-0.2279152,0.2
-0.054770317,-0.25265017,0
-0.14310955,0.007067138,0.2
-0.17137809,0.040636044,0
0.005300353,0.072438166,0
0.3303887,-0.30212015,0
-0.026501767,-0.18727915,0
0.10777385,0.17491166,0
-0.06360424,-0.22614841,0.16842106
-0.21731448,0.03180212,0
-0.074204944,-0.28091872,0.2
-0.1254417,0.06360424,0.2
-0.11484099,-0.3180212,0.094736844
0.23674911,0.18904594,0
-0.11484099,-0.123674914,0.010526316
-0.10070671,-0.26678446,0
0.30388692,-0.17137809,0
-0.22438163,0.06360424,0
-0.05123675,0.054770317,0.2
-0.003533569,0.074204944,0
0.3886926,-0.28798586,0.094736844
0.08127209,0.008833922,0.16842106
-0.054770317,0.06360424,0
0.24204947,-0.022968197,0.031578947
-0.17137809,-0.20848057,0.06315789
0.27561837,0.32685512,0
0.2385159,0.3621908,0.2
0.026501767,0.12720849,0
0.03533569,0.005300353,0.2
-0.13074204,-0.11484099,0.2
-0.19081272,-0.16784452,0
0.11484099,0.22438163,0.10526316
0.29858658,-0.045936394,0
0.042402826,0.040636044,0
0.026501767,0.044169612,0
-0.19787987,0.061837457,0
0.23144877,0.15724382,0
0.05123675,0.23674911,0
0.2155477,0.12897527,0.031578947
-0.19611308,0.07067138,0.2
-0.20318021,-0.12014134,0.2
0.1943463,0.2508834,0.042105265
-0.001766785,-0.31978798,0
-0.24734983,0.10777385,0
-0.13074204,-0.093639575,0.14736842
-0.008833922,0.072438166,0
-0.10777385,-0.14840989,0
0.30388692,0.09540636,0
0.24734983,0.07067138,0.2
-0.36042404,0.23498233,0.2
-0.31448764,0.25441697,0
0.28268552,0.093639575,0
-0.04770318,-0.18551236,0.094736844
-0.14487633,0.077738516,0
0.21908127,0.1024735,0.07368421
0.21024735,0.2632509,0.06315789
0.29151943,-0.29858658,0.2
0,-0.012367492,0.2
0.2632509,0.39399293,0
0.113074206,0.21201414,0.16842106
0.109540634,0.19611308,0
-0.13074204,-0.13957597,0.2
-0.09717315,-0.2862191,0.2
0.24381626,0.35865724,0.2
0.23674911,0.2385159,0.2
0.3392226,-0.044169612,0.2
-0.37985864,0.20141342,0.05263158
-0.2279152,0.09540636,0.2
0.021201413,0.2614841,0.1368421
0.2720848,0.37102473,0.094736844
0.22614841,0.06713781,0.08421053
-0.28268552,0.08657244,0.2
0.22968198,0.41342756,0.042105265
0.33745584,-0.25265017,0.2
-0.058303885,-0.295053,0
0,-0.30565372,0
-0.37809187,0.22438163,0.2
-0.33568904,0.25618374,0.2
0.019434629,-0.123674914,0
0.33568904,-0.27738515,0.2
0.28268552,0.14840989,0
0.27738515,0.3409894,0.08421053
-0.19611308,-0.15724382,0.06315789
-0.19964664,0.001766785,0.2
-0.3091873,0.19257951,0
-0.09540636,-0.2844523,0.2
0.29151943,0.21378092,0
0.29151943,0.11837456,0
-0.017667845,-0.33392227,0.2
-0.18904594,0.04770318,0
0.3409894,-0.34452298,0
0.18727915,0.32155478,0.2
-0.042402826,-0.2155477,0
-0.06360424,-0.27738515,0.2
-0.3180212,0.2614841,0
-0.36925796,0.22968198,0.2
-0.026501767,0.06360424,0
0.2632509,0.34982333,0
0.005300353,-0.056537103,0.2
-0.19257951,-0.09717315,0
0.30388692,0.010600707,0
-0.37809187,0.19787987,0.11578947
0.22614841,0.07067138,0.17894737
-0.27915195,0.07067138,0.2
-0.113074206,-0.32155478,0.17894737
0.3409894,-0.0795053,0.2
0.32155478,0.014134276,0.2
-0.003533569,0.058303885,0
-0.3180212,0.10600707,0.2
0.012367492,-0.34628975,0.15789473
0,-0.34628975,0.010526316
-0.3745583,0.23498233,0
-0.22614841,0.028268551,0.2
0.21731448,0.12190813,0.031578947
-0.31272084,0.20671378,0.2
-0.15724382,0.056537103,0
-0.33392227,0.2632509,0.06315789
0.030035336,-0.08303887,0
-0.03180212,0.06007067,0
-0.3745583,0.24911661,0.2
0.09540636,0.09187279,0.17894737
-0.23674911,0.09540636,0
0.056537103,-0.14310955,0
0.3886926,-0.28798586,0.042105265
0.23144877,0.06360424,0.2
-0.25441697,0.0795053,0
0.038869258,-0.25265017,0
0.27915195,-0.23674911,0.1368421
0.3621908,-0.23321554,0
0.17314488,0.41342756,0.2
0.04770318,-0.08657244,0
0.21024735,0.39222616,0.2
0.27031803,0.2279152,0
-0.05123675,0.03180212,0.2
-0.06713781,-0.22084805,0
-0.037102472,0.003533569,0.2
0.1943463,0.32332155,0
0.001766785,-0.2862191,0.2
-0.13250883,-0.109540634,0
0.109540634,0.19081272,0
-0.15017667,0.053003535,0.2
-0.044169612,-0.15724382,0.12631579
0.37985864,-0.3162544,0.2
-0.017667845,-0.34628975,0.06315789
-0.042402826,-0.14487633,0.06315789
0.044169612,-0.014134276,0.2
-0.26855123,0.17667845,0.18947369
0.0795053,0.001766785,0.021052632
0.1024735,0.14134276,0.18947369
0.28975266,0.08480565,0.2
-0.07597173,0.049469966,0
0.24558304,0.41342756,0
-0.32508835,0.093639575,0.010526316
0.021201413,-0.07067138,0.2
0.109540634,0.204947,0
0.3074205,-0.34628975,0.12631579
-0.058303885,-0.27561837,0
0.3392226,-0.123674914,0
0.049469966,0.038869258,0.2
-0.03180212,-0.06360424,0.042105265
0.35689047,-0.23321554,0
0.021201413,-0.21731448,0
-0.049469966,0.077738516,0.06315789
0.007067138,-0.17491166,0
-0.22084805,-0.10600707,0.2
-0.12190813,-0.30565372,0.1368421
0.39222616,-0.3091873,0.094736844
0.37809187,-0.29681978,0
-0.23321554,-0.014134276,0
0.23498233,0.33215547,0.2
0.2385159,0.22438163,0
0.25441697,0.1696113,0
0.30035335,0.05123675,0.2
-0.15017667,0.021201413,0
-0.19257951,-0.037102472,0.2
-0.014134276,-0.22438163,0
-0.18904594,-0.053003535,0
0.28798586,-0.24911661,0
0,0.12190813,0.031578947
0.003533569,0.113074206,0.2
0.06007067,-0.123674914,0
0.28091872,0.3180212,0.08421053
0.31272084,0.13427562,0.1368421
0.058303885,0.13957597,0.2
-0.044169612,-0.17844523,0
-0.15017667,-0.15724382,0.2
0.27031803,0.044169612,0
0.058303885,0.19257951,0
-0.24028268,0.030035336,0.2
0.27561837,-0.21024735,0.1368421
0.2862191,-0.17844523,0
0.054770317,-0.09010601,0
0.28798586,-0.09893993,0
0.26855123,0.007067138,0
-0.026501767,-0.010600707,0
0.04770318,0.054770317,0
-0.12190813,-0.010600707,0.1368421
0.3392226,-0.2279152,0.2
-0.17314488,-0.204947,0.094736844
-0.022968197,0.053003535,0
-0.28798586,0.21378092,0.2
0.23674911,0.008833922,0.094736844
0.093639575,0.09010601,0.094736844
0.26501766,0.3180212,0
0.28268552,-0.1590106,0
-0.10070671,-0.18374558,0.2
0.033568904,-0.25971732,0
0.3621908,-0.14310955,0
0.34628975,-0.32508835,0
0.29681978,0.2279152,0
-0.17137809,-0.008833922,0.2
0.19611308,0.24028268,0.11578947
